review,rating,compound,label
fabread more,4,0.0,Positive
best sound qualityread more,5,0.6369,Positive
i writing review 2 months use highly recommendable price point sound quality good cushions good at last loved productread more,5,0.8658,Positive
okread more,4,0.0,Positive
i used boat bluetooth headphones awesome read more,5,0.6249,Positive
fabread more,4,0.0,Positive
best sound qualityread more,5,0.6369,Positive
i writing review 2 months use highly recommendable price point sound quality good cushions good at last loved productread more,5,0.8658,Positive
okread more,4,0.0,Positive
i used boat bluetooth headphones awesome read more,5,0.6249,Positive
good qualityread more,4,0.4404,Positive
good quality product cheep priceread more,4,0.4404,Positive
design totally badafter using minutes ear starts painan average headphone high costread more,3,0.0,Positive
i liked it much and delivery good situation corona time delivery fastit arrived expectedread more,5,0.6908,Positive
after 6 months regular daily usage lockdown period quite good it tight initially hurting ears long use comfortable if looking noise canceling headphone please move another headphone sound quality good making sound grrrrr sometimes this colour headphones get dirty needs cleaning ear pad regularlyread more,4,0.7264,Positive
nice one bass superb value moneyread more,5,0.8519,Positive
must buy product price rangeread more,4,0.0,Positive
it good products i like bass goodread more,5,0.6597,Positive
very good qualityread more,5,0.4927,Positive
nice product charger tight remove otherwise superbread more,5,0.4215,Positive
waste money 2 month one side not workread more,1,-0.4215,Negative
i not happyread more,2,0.0,Positive
sound quality sooo goodcolour also seen photos ttly aa best product rateread more,5,0.6369,Positive
sound quality bass pretty good price i feel bit discomfort wearing longer period sopeople big head ears please dont buy thisthis product actually perfect small headsize earread more,4,0.8519,Positive
everything great except headphone fit tight bit uncomfortableread more,4,0.765,Positive
waste money 2 month one side not workread more,1,-0.4215,Negative
i not happyread more,2,0.0,Positive
sound quality sooo goodcolour also seen photos ttly aa best product rateread more,5,0.6369,Positive
sound quality bass pretty good price i feel bit discomfort wearing longer period sopeople big head ears please dont buy thisthis product actually perfect small headsize earread more,4,0.8519,Positive
everything great except headphone fit tight bit uncomfortableread more,4,0.765,Positive
all good difficult use one hourread more,3,0.1027,Positive
excellent productread more,5,0.5719,Positive
woww im happy thnku flipkartread more,5,0.5719,Positive
i loved sound quality especially bass but problem i felt not comfortable wear long time also bluetooth range lowread more,4,-0.7226,Negative
niceread more,5,0.0,Positive
i love productread more,5,0.6369,Positive
the worst thing the build quality bad ear cups tight use upto 30 mins holding ears tight adjust the ear side sweatingread more,3,-0.8225,Negative
the volume buttons not working i think showoff kept volume symbolsread more,3,0.0,Positive
nice producti ordered red got bluebt okblue also goodnice sound qualitybattery backup also goodloved itread more,5,0.4215,Positive
nice productread more,5,0.4215,Positive
nice headphoneread more,2,0.4215,Positive
very niceread more,5,0.0,Positive
good product easy carry useread more,5,0.7003,Positive
nice product sound quality goodread more,5,0.4215,Positive
sound quality awesome fitting alsoand delivery awesome flipcart two daysthankyou flipcartread more,5,0.8481,Positive
nice headphoneread more,2,0.4215,Positive
very niceread more,5,0.0,Positive
good product easy carry useread more,5,0.7003,Positive
nice product sound quality goodread more,5,0.4215,Positive
sound quality awesome fitting alsoand delivery awesome flipcart two daysthankyou flipcartread more,5,0.8481,Positive
very good nice productread more,5,0.7408,Positive
not much comfortableread more,3,0.0,Positive
1 not comfortable tight2 no noise cancellation noise isolation 3 bluetooth connectivity fair description said bluetooth 41 box 21 delay issue bluetooth4 but sond bass quality best price loved bassread more,4,0.8977,Positive
nice super productread more,5,0.7717,Positive
good productread more,5,0.4404,Positive
averageread more,2,0.0,Positive
niceread more,4,0.0,Positive
nice good sound bass worth moneyread more,5,0.765,Positive
it toooooooo goodread more,5,0.0,Positive
its size little small adult person the buds sometime tend get tight product perfect read more,4,0.5719,Positive
superread more,5,0.0,Positive
very comfortable long wearsound take beautiful world musicgr8 soundread more,5,0.8173,Positive
just love looks premium sound bass quality amazing read more,5,0.8402,Positive
awesomeread more,5,0.0,Positive
nice headphone price 1200read more,5,0.4215,Positive
very good product sound quality awesome also goodlookingas first bluetooth headset i feel using product goodread more,4,0.807,Positive
its hurt put head small size i not satisfied thisread more,3,-0.6939,Negative
the headphone really tight around ears so little uncomfortable use certain time besides issue nothing wrong whatsoeverread more,4,0.2035,Positive
purchased for 12k perfect bassread more,5,0.5719,Positive
superb product boat sound fantabulously balanced great experience buying i would say go read more,5,0.8481,Positive
bass powerfulread more,5,0.0,Positive
awesome excellent fantasticread more,5,0.8316,Positive
good product packing rubbishread more,5,0.4404,Positive
niceread more,5,0.0,Positive
really good onebetter purchase wants headphones 2k good sounds bassread more,5,0.7264,Positive
nice productread more,5,0.4215,Positive
goodread more,4,0.0,Positive
overall awesome read more,4,0.6249,Positive
jakas bassread more,3,0.0,Positive
good oneread more,4,0.4404,Positive
i using bluetooth headset last month i say one thing this headphones not upto mark shows the sound quality headphones okay bass sound also okay types but one major drawback headphones cant wear headphones continues 30 minutes started causing pain ears moreover headphones also not comfortable wear long timethe design headphones okay quality usiread more,1,-0.6959,Negative
headfones good aux cable gone bad months laterread more,4,-0.1531,Negative
it fineread more,5,0.0,Positive
it would comfortableread more,4,0.0,Positive
nice product buyread more,4,0.4215,Positive
i using bluetooth headset last month i say one thing this headphones not upto mark shows the sound quality headphones okay bass sound also okay types but one major drawback headphones cant wear headphones continues 30 minutes started causing pain ears moreover headphones also not comfortable wear long timethe design headphones okay quality usiread more,1,-0.6959,Negative
headfones good aux cable gone bad months laterread more,4,-0.1531,Negative
it fineread more,5,0.0,Positive
it would comfortableread more,4,0.0,Positive
nice product buyread more,4,0.4215,Positive
sounds good go read more,5,0.4404,Positive
mic disgustingread more,1,0.0,Positive
best headphones rangeread more,5,0.6369,Positive
osm productread more,3,0.0,Positive
the product way good loved sound quality battery laststhe delivery also safe thank great product im staisfied services productread more,5,0.946,Positive
dont buy you ears pain lot 1 hrread more,1,-0.5106,Negative
this product osm battery backup sound quality also one issue bluetooth connecting call read more,4,0.0,Positive
fantastic product little bit tight fit ears remaining superbread more,5,0.7037,Positive
niceread more,5,0.0,Positive
amazing product really set headphoneread more,5,0.5859,Positive
very disappointed it stopped working monthread more,1,-0.6764,Negative
it great quality ordered satisfiedread more,5,0.6249,Positive
this tha best boatrokers 400read more,5,0.6369,Positive
excellent productread more,5,0.5719,Positive
the headphones good quality build quality goodread more,5,0.4404,Positive
nice productread more,5,0.4215,Positive
superread more,5,0.0,Positive
nice productread more,5,0.4215,Positive
very amazing product read more,5,0.624,Positive
very nice nice bass alsoread more,5,0.7328,Positive
niceread more,4,0.0,Positive
good not much comfortable battery life not goodread more,2,0.0511,Positive
nise product soo slow deliveryread more,5,0.0,Positive
value moneyread more,5,0.34,Positive
niceread more,5,0.0,Positive
best kovaltiread more,5,0.6369,Positive
it good music bass but calls uselessread more,3,0.2382,Positive
excellentread more,4,0.0,Positive
greaatt headphones amazing sound sound cancellation also great really recommend itread more,5,0.8932,Positive
every thing good irritating keep earread more,4,-0.0258,Negative
